DialogueVoice,Persona,GameplayTag,Caption,Name,SourcePath,MaxPlaysPerCampaign,MaxPlaysPerMission,CooldownNumMissions,CooldownTimeSeconds,AllowSelfContextInterrupt,AllowLowerPriorityInterrupt,IsServerOnly,IsLineDisabled
Hunter_DV,Hunter_Persona,DialogueContext.CharacterDialogue.Mission.Intro,I am the hunter!,PilotO36,pilot/POAllyHunter/PilotO36.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.CharacterDialogue.Mission.Intro,Feels like target practice.,PilotO34,pilot/POAllyHunter/PilotO34.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.CharacterDialogue.Mission.Intro,I'm on it sir!,PilotO0,pilot/POAllyHunter/PilotO0.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.CharacterDialogue.Mission.Intro,Hunter here.,PilotO9,pilot/POAllyHunter/PilotO9.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.CharacterDialogue.Mission.Intro,This is Hunter.,PilotO10,pilot/POAllyHunter/PilotO10.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.CharacterDialogue.Pilot.Hired,Hunter here.,PilotO9,pilot/POAllyHunter/PilotO9.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.CharacterDialogue.Pilot.Hired,Yes sir!,PilotO1,pilot/POAllyHunter/PilotO1.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.CharacterDialogue.Pilot.Hired,This is Hunter.,PilotO10,pilot/POAllyHunter/PilotO10.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.CharacterDialogue.Pilot.Intro,Hunter here.,PilotO9,pilot/POAllyHunter/PilotO9.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.CharacterDialogue.Pilot.Intro,Yes sir!,PilotO1,pilot/POAllyHunter/PilotO1.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.CharacterDialogue.Pilot.Intro,This is Hunter.,PilotO10,pilot/POAllyHunter/PilotO10.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative,I'm on it sir!,PilotO0,pilot/POAllyHunter/PilotO0.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative,Yes sir!,PilotO1,pilot/POAllyHunter/PilotO1.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative,You got it!,PilotO2,pilot/POAllyHunter/PilotO2.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack,I'm on it sir!,PilotO0,pilot/POAllyHunter/PilotO0.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack,Yes sir!,PilotO1,pilot/POAllyHunter/PilotO1.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack,You got it!,PilotO2,pilot/POAllyHunter/PilotO2.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack,Attacking from position.,PilotO8,pilot/POAllyHunter/PilotO8.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack,Changing attack range.,PilotO29,pilot/POAllyHunter/PilotO29.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack,I am the hunter!,PilotO36,pilot/POAllyHunter/PilotO36.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack,Say adios!,PilotO35,pilot/POAllyHunter/PilotO35.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack,Feels like target practice.,PilotO34,pilot/POAllyHunter/PilotO34.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack.Lance,I'm on it sir!,PilotO0,pilot/POAllyHunter/PilotO0.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack.Lance,Yes sir!,PilotO1,pilot/POAllyHunter/PilotO1.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack.Lance,You got it!,PilotO2,pilot/POAllyHunter/PilotO2.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack.lance,Attacking from position.,PilotO8,pilot/POAllyHunter/PilotO8.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack.lance,Changing attack range.,PilotO29,pilot/POAllyHunter/PilotO29.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack.Lance,I am the hunter!,PilotO36,pilot/POAllyHunter/PilotO36.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack.Lance,Say adios!,PilotO35,pilot/POAllyHunter/PilotO35.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Attack.Lance,Feels like target practice.,PilotO34,pilot/POAllyHunter/PilotO34.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Follow,I'm on it sir!,PilotO0,pilot/POAllyHunter/PilotO0.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Follow,Yes sir!,PilotO1,pilot/POAllyHunter/PilotO1.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Follow,You got it!,PilotO2,pilot/POAllyHunter/PilotO2.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Follow.Lance,I'm on it sir!,PilotO0,pilot/POAllyHunter/PilotO0.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Follow.Lance,Yes sir!,PilotO1,pilot/POAllyHunter/PilotO1.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Follow.Lance,You got it!,PilotO2,pilot/POAllyHunter/PilotO2.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Hold_Fire,I'm on it sir!,PilotO0,pilot/POAllyHunter/PilotO0.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Hold_Fire,Yes sir!,PilotO1,pilot/POAllyHunter/PilotO1.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Hold_Fire,Stopping here.,PilotO33,pilot/POAllyHunter/PilotO33.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Hold_Fire,You got it!,PilotO2,pilot/POAllyHunter/PilotO2.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Hold_Fire.Lance,I'm on it sir!,PilotO0,pilot/POAllyHunter/PilotO0.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Hold_Fire.Lance,Yes sir!,PilotO1,pilot/POAllyHunter/PilotO1.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Hold_Fire.Lance,Stopping here.,PilotO33,pilot/POAllyHunter/PilotO33.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Hold_Fire.Lance,You got it!,PilotO2,pilot/POAllyHunter/PilotO2.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Move,I'm on it sir!,PilotO0,pilot/POAllyHunter/PilotO0.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Move,Yes sir!,PilotO1,pilot/POAllyHunter/PilotO1.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Move,You got it!,PilotO2,pilot/POAllyHunter/PilotO2.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Move.Lance,I'm on it sir!,PilotO0,pilot/POAllyHunter/PilotO0.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Move.Lance,Yes sir!,PilotO1,pilot/POAllyHunter/PilotO1.wav,,,,,,,,
Hunter_DV,Hunter_Persona,DialogueContext.Command.Affirmative.Move.Lance,You got it!,PilotO2,pilot/POAllyHunter/PilotO2.wav,,,,,,,,
