DialogueVoice,Persona,GameplayTag,Caption,Name,SourcePath,MaxPlaysPerCampaign,MaxPlaysPerMission,CooldownNumMissions,CooldownTimeSeconds,AllowSelfContextInterrupt,AllowLowerPriorityInterrupt,IsServerOnly,IsLineDisabled
Hammer_DV,Hammer_Persona,DialogueContext.CharacterDialogue.Mission.Intro,Somethings burning.,pilotj8,pilot/POAllyHammer/pilotj8.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.CharacterDialogue.Mission.Intro,Hammer here.,pilotj37,pilot/POAllyHammer/pilotj37.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.CharacterDialogue.Mission.Intro,This is Hammer.,pilotj38,pilot/POAllyHammer/pilotj38.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.CharacterDialogue.Mission.Intro,You set them up. I'll knock them down.,pilotj3,pilot/POAllyHammer/pilotj3.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.CharacterDialogue.Pilot.Hired,"Powering up, lets do this!",pilotj7,pilot/POAllyHammer/pilotj7.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.CharacterDialogue.Pilot.Intro,Hammer here.,pilotj37,pilot/POAllyHammer/pilotj37.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.CharacterDialogue.Pilot.Intro,This is Hammer.,pilotj38,pilot/POAllyHammer/pilotj38.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.Command.Affirmative,Yes sir.,pilotj0,pilot/POAllyHammer/pilotj0.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.Command.Affirmative,I read you sir!,pilotj1,pilot/POAllyHammer/pilotj1.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.Command.Affirmative,Copy that!,pilotj2,pilot/POAllyHammer/pilotj2.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.Command.Affirmative.Attack,Yes sir.,pilotj0,pilot/POAllyHammer/pilotj0.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.Command.Affirmative.Attack,I read you sir!,pilotj1,pilot/POAllyHammer/pilotj1.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.Command.Affirmative.Attack,Copy that!,pilotj2,pilot/POAllyHammer/pilotj2.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.Command.Affirmative.Attack,You set them up. I'll knock them down.,pilotj3,pilot/POAllyHammer/pilotj3.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.Command.Affirmative.Attack,Here it comes!,pilotj32,pilot/POAllyHammer/pilotj32.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.Command.Affirmative.Attack,I got him!,pilotj35,pilot/POAllyHammer/pilotj35.wav,,,,,,,,
Hammer_DV,Hammer_Persona,DialogueContext.Command.Affirmative.Attack,Copy that target.,pilotj36,pilot/POAllyHammer/pilotj36.wav,,,,,,,,
